B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
0.01,1.5,2.5,-5,-0.5,50,500000,0.0571581
0.01,1.5,2.5,-5,-0.5,60,100000,0.0669178
0.01,1.5,2.5,-5,-0.5,60,500000,0.0534175
0.01,1.5,2.5,-5,0.5,10,100000,0.272751
0.01,1.5,2.5,-5,0.5,10,500000,0.210792
0.01,1.5,2.5,-5,0.5,20,100000,0.160554
0.01,1.5,2.5,-5,0.5,20,500000,0.130198
0.01,1.5,2.5,-5,0.5,30,100000,0.132227
0.01,1.5,2.5,-5,0.5,30,500000,0.111028
0.01,1.5,2.5,-5,0.5,40,100000,0.126189
0.01,1.5,2.5,-5,0.5,40,500000,0.110334
0.01,1.5,2.5,-5,0.5,50,100000,0.128476
0.01,1.5,2.5,-5,0.5,50,500000,0.115683
0.01,1.5,2.5,-5,0.5,60,100000,0.132876
0.01,1.5,2.5,-5,0.5,60,500000,0.122025
0.01,1.5,2.5,-5,0.0,10,100000,0.268859
0.01,1.5,2.5,-5,0.0,10,500000,0.204699
0.01,1.5,2.5,-5,0.0,20,100000,0.1447
0.01,1.5,2.5,-5,0.0,20,500000,0.113299
0.01,1.5,2.5,-5,0.0,30,100000,0.100844
0.01,1.5,2.5,-5,0.0,30,500000,0.0785956
0.01,1.5,2.5,-5,0.0,40,100000,0.0791094
0.01,1.5,2.5,-5,0.0,40,500000,0.0619657
0.01,1.5,2.5,-5,0.0,50,100000,0.0667999
0.01,1.5,2.5,-5,0.0,50,500000,0.0526254
0.01,1.5,2.5,-5,0.0,60,100000,0.0595695
0.01,1.5,2.5,-5,0.0,60,500000,0.0471727
0.01,1.5,2.5,0,-0.5,10,100000,0.26116
0.01,1.5,2.5,0,-0.5,10,500000,0.206465
